1	9330	5.2893	14.919	43.561	42.137	46.518	6.906	29.159	6.4742
2	9495	5.2924	14.871	44.131	42.442	47.019	6.906	27.311	4.6263
3	9659	5.2831	14.865	44.883	42.46	47.175	6.906	19.363	-3.3211
4	9823	5.3017	14.801	43.601	42.203	46.66	6.906	23.339	0.65468
5	9982	5.2955	14.858	44.736	42.595	47.432	6.906	32.404	9.7194
6	10146	5.3017	14.865	43.749	42.198	46.644	6.906	19.458	-3.2259
7	10305	5.3079	14.89	44.602	42.645	47.49	6.906	17.434	-5.2501
8	10469	5.2893	14.895	44.356	42.235	46.73	6.906	24.318	1.6334
9	10633	5.3017	14.892	44.423	42.637	47.454	6.906	20.755	-1.9295
10	10792	5.2831	14.882	44.949	42.358	46.976	6.906	15.126	-7.5582
11	10956	5.2986	14.859	44.254	42.6	47.369	6.906	12.186	-10.498
12	11121	5.2924	14.845	45.328	42.544	47.336	6.906	30.485	7.8009
13	11285	5.3048	14.823	44.045	42.516	47.214	6.906	16.359	-6.3258
14	11449	5.2769	14.813	45.137	42.686	47.595	6.906	27.106	4.4214
15	11613	5.2924	14.792	43.834	42.436	47.038	6.906	25.905	3.2208
16	11778	5.2738	14.824	44.906	42.718	47.66	6.906	34.693	12.008
17	11942	5.2893	14.853	43.72	42.294	46.837	6.906	10.234	-12.451
