1	3045	2.83	14.32	44.01	42.11	48.23	6.522	3.8152	0.88299
2	3206	2.84	14.4	44.96	42.36	48.42	6.462	7.3497	4.4176
3	3367	2.87	14.44	43.47	42.06	47.59	6.412	20.853	17.92
4	3527	2.87	14.48	44.5	42.47	48.22	6.602	16.354	13.422
5	3688	2.89	14.52	44.67	42.15	47.5	6.342	-3.0667	-5.9988
6	3848	2.89	14.55	44.08	42.43	47.84	6.612	-2.5473	-5.4795
7	4009	2.89	14.58	45.21	42.55	48.01	6.482	7.9403	5.0081
8	4170	2.93	14.61	43.72	42.33	47.44	6.512	3.4222	0.49001
9	4330	2.93	14.64	44.69	42.68	48.05	6.682	11.135	8.203
10	4491	2.95	14.67	44.64	42.31	47.3	6.452	4.7589	1.8267
11	4652	2.96	14.7	44.28	42.62	47.78	6.692	9.2573	6.3252
12	4812	2.95	14.73	45.37	42.67	47.86	6.542	14.875	11.943
13	4973	2.98	14.75	43.91	42.5	47.42	6.592	15.711	12.779
14	5134	2.97	14.79	44.88	42.82	48.01	6.732	15.592	12.66
15	5294	2.99	14.82	44.62	42.43	47.26	6.552	12.665	9.7331
16	5455	2.98	14.87	44.47	42.77	47.82	6.772	5.8826	2.9504
17	5615	3		14.99	45.49	42.75	47.8	6.592	5.4126	2.4804
18	5776	3.03	15.02	44.08	42.64	47.48	6.672	13.243	10.311
19	5937	3.02	15.09	44.56	42.75	47.7	6.692	8.5989	5.6667
20	6097	3.02	15.13	45.07	42.48	47.27	6.382	12.004	9.0719
21	6258	3.03	15.16	44.26	42.69	47.55	6.722	1.6143	-1.3179
22	6419	3.02	15.19	45.29	42.87	47.9	6.682	-4.381	-7.3132
23	6579	3.04	15.2	43.91	42.51	47.26	6.622	12.61	9.6775
24	6740	3.04	15.24	45.03	42.85	47.83	6.702	15.985	13.053
