1	9101	3.04	15.91	44.96	42.69	47.28	6.584	10.294	7.3623
2	9261	3.06	15.89	43.77	42.45	46.76	6.584	1.363	-1.5692
3	9422	3.06	15.86	44.46	42.67	47.21	6.584	-2.9218	-5.8539
4	9583	3.06	15.83	44.39	42.29	46.55	6.584	17.632	14.7
5	9743	3.06	15.8	44.44	42.73	47.33	6.584	-4.9655	-7.8977
6	9904	3.05	15.76	45.03	42.49	46.9	6.584	5.6007	2.6685
7	10065	3.06	15.72	43.94	42.52	46.93	6.584	8.7894	5.8572
8	10225	3.05	15.68	44.58	42.73	47.35	6.584	0.3184	-2.6138
9	10386	3.04	15.65	45.18	42.56	47.07	6.584	8.2401	5.308
10	10546	3.05	15.61	44.03	42.58	47.14	6.584	-11.207	-14.14
11	10707	3.08	15.59	45.19	42.77	47.5	6.584	9.8449	6.9127
12	10868	3.04	15.58	43.92	42.55	47.01	6.584	1.9124	-1.0197
13	11028	3.04	15.57	45.03	42.86	47.64	6.584	8.3724	5.4402
14	11189	3.05	15.58	43.79	42.5	46.92	6.584	4.5605	1.6284
15	11350	3.04	15.6	44.42	42.69	47.33	6.584	-6.7276	-9.6598
16	11510	3.03	15.62	45.39	42.62	47.24	6.584	4.352	1.4199
17	11671	3.04	15.64	44.21	42.7	47.31	6.584	-5.6116	-8.5437
