1	17586	5.7853	16.351	0.93159	44.378	42.96	4.111	71.979	3.9678
2	17750	5.7543	16.31	0.91245	45.206	43.037	4.111	55.482	-12.529
3	17909	5.7636	16.271	0.89462	44.208	42.862	4.111	62.605	-5.4064
4	18068	5.7667	16.236	0.87877	45.037	43.032	4.111	59.436	-8.5753
5	18232	5.7605	16.199	0.86159	44.165	42.747	4.111	81.507	13.496
6	18397	5.7543	16.169	0.84772	44.736	43.07	4.111	42.888	-25.123
7	18561	5.7605	16.136	0.83252	44.763	42.714	4.111	79.808	11.796
8	18726	5.7512	16.11	0.82062	44.467	42.953	4.111	72.202	4.1903
9	18890	5.7357	16.087	0.81004	45.234	43.045	4.111	62.398	-5.6136
10	19049	5.7481	16.067	0.80079	44.199	42.849	4.111	72.403	4.3913
11	19208	5.7357	16.047	0.79153	45.439	43.114	4.111	75.488	7.4764
12	19373	5.7388	16.042	0.78955	44.341	42.953	4.111	73.302	5.2907
13	19537	5.7264	16.041	0.78888	45.474	43.171	4.111	67.727	-0.28451
14	19701	5.7357	16.037	0.7869	44.373	42.998	4.111	63.18	-4.8309
15	19866	5.7233	16.063	0.7988	45.491	43.189	4.111	58.257	-9.7546
16	20030	5.7419	16.087	0.81004	44.387	43.017	4.111	61.652	-6.3592
17	20195	5.714	16.127	0.82855	45.533	43.194	4.111	66.333	-1.6782
18	20359	5.7264	16.196	0.86027	44.419	43.035	4.111	79.874	11.862
19	20523	5.714	16.275	0.8966	45.542	43.21	4.111	43.221	-24.791
20	20682	5.7233	16.363	0.93687	44.458	43.07	4.111	76.814	8.8024
21	20846	5.714	16.457	0.98042	45.627	43.196	4.111	61.118	-6.8936
22	21006	5.7388	16.539	1.018	44.525	43.114	4.111	70.9	2.8884
23	21170	5.7233	16.608	1.0497	45.72	43.188	4.111	75.66	7.6484
24	21335	5.7295	16.657	1.0721	44.546	43.141	4.111	70.463	2.4518
25	21499	5.714	16.692	1.0885	45.697	43.21	4.111	84.917	16.906
26	21658	5.7357	16.712	1.0977	44.58	43.168	4.111	78.682	10.671
