1	10609	5.3017	15.357	45.047	42.597	47.094	7.613	20.319	0.22373
2	10773	5.3172	15.477	43.958	42.464	46.692	7.613	18.317	-1.7778
3	10938	5.3048	15.586	45.165	42.724	47.157	7.613	14.845	-5.2505
4	11097	5.3978	15.683	44.108	42.604	46.788	7.613	9.5055	-10.589
5	11261	5.2955	15.784	45.281	42.8	47.155	7.613	21.326	1.2311
6	11420	5.3079	15.868	44.213	42.706	46.851	7.613	17.043	-3.0524
7	11585	5.2769	15.943	44.959	42.784	46.995	7.613	26.702	6.6073
8	11744	5.2955	15.991	43.944	42.559	46.525	7.613	38.978	18.883
9	11908	5.2862	16.047	44.978	42.967	47.266	7.613	14.534	-5.5615
10	12218	5.2769	16.18	45.307	42.827	46.985	7.613	14.471	-5.6245
11	12378	5.2831	16.228	44.239	42.754	46.762	7.613	37.493	17.398
12	12542	5.2645	16.265	45.418	42.874	47.019	7.613	20.512	0.4168
13	12707	5.2831	16.274	44.308	42.824	46.82	7.613	19.262	-0.83278
14	12871	5.2893	16.282	45.052	42.874	46.942	7.613	18.255	-1.8399
15	13035	5.3079	16.281	44.009	42.648	46.486	7.613	23.35	3.255
16	13199	5.2893	16.278	45.203	42.948	47.11	7.613	18.297	-1.7979
17	13364	5.2955	16.272	44.145	42.742	46.63	7.613	12.419	-7.6759
18	13528	5.2924	16.268	45.265	43.034	47.2	7.613	8.7923	-11.303
19	13693	5.2955	16.259	44.21	42.809	46.701	7.613	17.261	-2.8339
20	13852	5.2676	16.236	45.453	42.82	46.833	7.613	6.4043	-13.691
21	14016	5.2831	16.215	44.383	42.867	46.831	7.613	20.445	0.34949
22	20837	5.3141	16.538	44.527	42.95	46.963	7.613	26.06	5.9647
23	21001	5.3699	16.572	44.528	42.556	46.244	7.613	24.696	4.6014
24	21166	5.3079	16.572	44.676	42.968	47.024	7.613	32.26	12.165
25	21330	5.2955	16.569	44.623	42.607	46.359	7.613	20.987	0.89151
26	21495	5.3141	16.555	44.76	43.04	47.119	7.613	19.939	-0.15644
