1	14074	5.4133	16.271	44.501	42.88	46.844	7.6897	25.587	2.9026
2	14239	5.4102	16.201	44.921	42.594	46.37	7.4913	11.465	-11.219
3	14403	5.3172	16.143	44.611	42.933	46.979	7.7455	29.263	6.5792
4	14568	5.3854	16.1	44.98	42.661	46.465	7.5037	25.159	2.4751
5	14732	5.3854	16.073	44.334	42.82	46.728	7.6432	30.765	8.0813
6	14897	5.3792	16.081	45.435	42.759	46.698	7.5037	31.477	8.7925
7	15056	5.3668	16.106	44.474	42.902	46.888	7.6928	26.683	3.9988
8	15220	5.3823	16.147	45.432	42.791	46.724	7.5161	16.973	-5.7106
9	15380	5.3761	16.176	44.546	42.965	46.967	7.7052	30.409	7.7252
10	15544	5.3761	16.186	45.376	42.794	46.692	7.513	28.185	5.5007
11	15709	5.3916	16.186	44.578	43.004	47.004	7.7176	37.896	15.212
12	15873	5.3792	16.183	45.357	42.819	46.719	7.5161	30.62	7.936
13	16032	5.3823	16.175	44.343	42.869	46.767	7.6246	41.005	18.321
14	16192	5.2366	16.162	45.218	42.829	46.813	7.5068	40.503	17.819
15	16356	5.3761	16.145	44.138	42.739	46.561	7.5781	34.503	11.819
16	16521	5.3761	16.124	45.303	42.957	47.042	7.5874	31.173	8.4887
17	16680	5.3916	16.11	44.259	42.819	46.703	7.6184	21.375	-1.3088
18	16844	5.373	16.084	45.035	42.923	46.945	7.5657	29.549	6.8648
19	17004	5.3792	16.057	44.028	42.68	46.469	7.5347	29.854	7.1696
20	17168	5.3761	16.027	45.192	42.997	47.121	7.6308	30.018	7.3335
21	17333	5.3792	15.985	44.137	42.752	46.598	7.575	42.367	19.683
22	17643	5.3792	15.972	43.992	42.61	46.437	7.5192	34.842	12.158
23	17807	5.3761	15.91	45.102	43.004	47.142	7.6959	24.322	1.6379
24	17971	5.3761	15.887	44.072	42.718	46.54	7.5502	25.287	2.6033
25	18136	5.3885	15.868	44.814	42.928	46.986	7.637	30.613	7.9286
