1	15709	5.311	16.012	43.921	42.618	46.43	7.6587	28.308	7.9342
2	16019	5.3141	16.1	44.07	42.505	46.249	7.6277	28.444	8.071
3	16179	5.3172	16.114	44.825	42.968	47.115	7.854	17.769	-2.6045
4	16343	5.3203	16.129	43.995	42.569	46.338	7.6401	33.351	12.978
5	16508	5.3172	16.134	44.549	42.852	46.892	7.7734	28.266	7.8931
6	16672	5.3048	16.134	45.35	42.759	46.76	7.6277	35.828	15.455
7	16837	5.3141	16.123	44.261	42.776	46.707	7.7176	37.63	17.256
8	17001	5.2955	16.101	45.054	42.844	46.89	7.6556	23.937	3.5634
9	17166	5.3079	16.076	44.002	42.622	46.453	7.6494	32.984	12.611
10	17330	5.3079	16.041	45.18	42.942	47.101	7.7455	22.562	2.1888
11	17495	5.3265	15.998	44.118	42.709	46.591	7.6959	31.599	11.225
12	17805	5.3141	15.946	44.271	42.815	46.753	7.7331	45.041	24.668
13	17969	5.2924	15.912	45.434	42.983	47.126	7.6928	19.94	-0.43337
14	18129	5.311	15.892	44.358	42.874	46.847	7.7455	29.323	8.9501
15	18293	5.2986	15.876	45.282	42.678	46.593	7.5564	29.576	9.2029
16	18458	5.3079	15.877	44.477	42.885	46.915	7.7734	13.44	-6.9336
17	18622	5.2831	15.883	45.357	42.724	46.68	7.575	26.593	6.2201
18	18787	5.2986	15.897	44.534	42.932	46.985	7.7889	11.449	-8.9243
19	18951	5.2986	15.913	45.368	42.757	46.719	7.5936	22.777	2.4039
20	19116	5.3203	15.952	44.544	42.95	47.003	7.7982	26.12	5.747
21	19280	5.2955	16.073	45.269	42.756	46.707	7.5843	22.926	2.5526
22	19584	5.3017	16.157	45.289	42.666	46.596	7.5378	18.465	-1.9086
23	19749	5.3048	16.225	44.479	42.885	46.913	7.7517	33.412	13.039
24	19913	5.2955	16.274	45.383	42.746	46.699	7.575	9.6755	-10.698
25	20078	5.3141	16.31	44.537	42.943	46.994	7.8013	16.982	-3.3912
