1	12512	14.07	16.52	43.62	42.01	46.52	7.015	73.724	-18.564
2	12673	14.07	16.6	44.77	42.46	47.31	7.015	88.293	-3.9948
3	12833	14.07	16.65	43.77	42.17	46.64	7.015	90.054	-2.2337
4	12994	14.08	16.69	44.61	42.45	47.15	7.015	98.527	6.2395
5	13155	14.07	16.71	43.64	42.11	46.44	7.015	91.384	-0.90325
6	13315	14.11	16.72	44.45	42.42	47.03	7.015	105.01	12.718
7	13476	14.09	16.73	44.03	42.05	46.3	7.015	88.888	-3.3999
8	13637	14.08	16.73	44.29	42.38	46.91	7.015	85.338	-6.9493
9	13798	14.07	16.73	44.56	42.07	46.35	7.015	90.974	-1.3136
10	13959	14.08	16.73	44.15	42.33	46.78	7.015	97.114	4.826
11	14119	14.06	16.72	45.11	42.19	46.56	7.015	96.232	3.9447
12	14280	14.08	16.72	44.01	42.28	46.65	7.015	93.54	1.2521
13	14441	14.07	16.71	44.84	42.5	47.07	7.015	81.966	-10.322
14	14602	14.11	16.71	43.82	42.23	46.5	7.015	83.966	-8.3212
15	14762	14.09	16.71	44.63	42.49	47.05	7.015	105.32	13.032
16	14923	14.08	16.71	43.65	42.13	46.32	7.015	86.057	-6.2303
17	15084	14.09	16.71	44.46	42.44	46.93	7.015	100.26	7.9678
18	15245	14.07	16.7	44.9	42.22	46.55	7.015	100.9	8.6121
19	15405	14.1	16.7	44.24	42.44	46.86	7.015	92.693	0.40572
20	15566	14.06	16.69	45.14	42.34	46.74	7.015	100.39	8.1074
21	15727	14.1	16.68	44.04	42.34	46.68	7.015	89.488	-2.7996
22	15887	14.07	16.67	44.94	42.41	46.87	7.015	93.354	1.0662
23	16048	14.08	16.65	43.87	42.24	46.51	7.015	112.08	19.792
24	22476	14.06	16.42	44.79	42.16	46.46	7.015	81.668	-10.62
25	22637	14.1	16.4	44.1	42.32	46.73	7.015	89.558	-2.7292
26	22797	14.1	16.39	44.9	42.48	47.01	7.015	87.028	-5.2596
27	22958	14.07	16.36	43.83	42.22	46.53	7.015	98.642	6.3546
28	23119	14.08	16.34	44.56	42.51	47.07	7.015	82.824	-9.4638
29	23279	14.07	16.31	43.88	42.09	46.3	7.015	91.073	-1.2146
