1	17586	5.7853	16.351	44.378	42.96	46.708	6.32	48.151	2.4642
2	17750	5.7543	16.31	45.206	43.037	46.917	6.32	37.115	-8.572
3	17909	5.7636	16.271	44.208	42.862	46.561	6.32	41.634	-4.0522
4	18068	5.7667	16.236	45.037	43.032	46.935	6.32	39.8	-5.8865
5	18232	5.7605	16.199	44.165	42.747	46.377	6.32	54.529	8.8427
6	18397	5.7543	16.169	44.736	43.07	46.994	6.32	28.681	-17.006
7	18561	5.7605	16.136	44.763	42.714	46.375	6.32	53.42	7.7331
8	18726	5.7512	16.11	44.467	42.953	46.81	6.32	48.277	2.5909
9	18890	5.7357	16.087	45.234	43.045	47.01	6.32	41.752	-3.935
10	19049	5.7481	16.067	44.199	42.849	46.618	6.32	48.41	2.7236
11	19208	5.7357	16.047	45.439	43.114	47.176	6.32	50.436	4.7498
12	19373	5.7388	16.042	44.341	42.953	46.794	6.32	49.043	3.3565
13	19537	5.7264	16.041	45.474	43.171	47.25	6.32	45.277	-0.4093
14	19701	5.7357	16.037	44.373	42.998	46.851	6.32	42.33	-3.3568
15	19866	5.7233	16.063	45.491	43.189	47.272	6.32	38.958	-6.7288
16	20030	5.7419	16.087	44.387	43.017	46.876	6.32	41.257	-4.4299
17	20195	5.714	16.127	45.533	43.194	47.282	6.32	44.309	-1.3776
18	20359	5.7264	16.196	44.419	43.035	46.917	6.32	53.464	7.7778
19	20523	5.714	16.275	45.542	43.21	47.291	6.32	28.919	-16.767
20	20682	5.7233	16.363	44.458	43.07	46.958	6.32	51.514	5.8277
21	20846	5.714	16.457	45.627	43.196	47.257	6.32	46.085	0.39853
22	21006	5.7388	16.539	44.525	43.114	47.012	6.32	47.279	1.592
23	21170	5.7233	16.608	45.72	43.188	47.212	6.32	50.611	4.9248
24	21335	5.7295	16.657	44.546	43.141	47.038	6.32	47.092	1.4059
25	21499	5.714	16.692	45.697	43.21	47.166	6.32	56.845	11.159
26	21658	5.7357	16.712	44.58	43.168	47.062	6.32	52.661	6.9749
