1	17558	14.06	16.58	44.92	42.23	46.52	6.932	89.783	-2.5045
2	17719	14.07	16.56	44.16	42.34	46.77	7.072	79.03	-13.258
3	17879	14.07	16.51	44.97	42.55	47.09	7.052	99.725	7.4372
4	18041	14.06	16.49	43.91	42.3	46.58	7.002	88.956	-3.3312
5	18201	14.05	16.48	44.72	42.51	47.02	7.052	87.429	-4.8586
6	18362	14.08	16.46	44.08	42.18	46.4	6.972	101.86	9.5683
7	18523	14.07	16.45	44.43	42.49	46.99	7.122	86.93	-5.3571
8	18683	14.05	16.44	45.26	42.41	46.87	6.962	81.702	-10.585
9	18844	14.07	16.43	44.15	42.42	46.82	7.072	98.59	6.3028
10	19005	14.06	16.42	45.01	42.46	46.95	6.962	85.223	-7.0647
11	19165	14.06	16.42	43.94	42.29	46.6	7.002	90.305	-1.9828
12	19326	14.08	16.41	44.7	42.56	47.17	7.132	98.634	6.3469
13	19487	14.08	16.42	43.72	42.15	46.39	6.932	111.18	18.892
14	19647	14.13	16.41	44.47	42.49	46.98	7.092	97.427	5.1396
15	19809	14.06	16.4	45		42.26	46.63	6.962	95.272	2.9849
16	19969	14.07	16.4	44.2	42.41	46.85	7.082	96.77	4.4824
17	20130	14.05	16.41	45.08	42.34	46.77	6.912	94.294	2.0065
18	20291	14.05	16.41	43.97	42.28	46.63	6.992	102.68	10.397
19	20451	14.07	16.41	45.23	42.42	46.96	6.942	88.548	-3.7397
20	20612	14.06	16.41	44.12	42.38	46.79	7.062	95.926	3.6385
21	20773	14.06	16.41	44.87	42.57	47.16	7.092	86.972	-5.316
22	20933	14.06	16.41	43.84	42.26	46.54	6.972	98.799	6.5113
23	21094	14.06	16.41	44.61	42.49	47.02	7.082	84.28	-8.008
24	21255	14.06	16.41	44.4	42.16	46.43	6.942	101.96	9.6702
25	21416	14.07	16.4	44.33	42.45	46.93	7.102	88.03	-4.2572
26	21577	14.06	16.4	44.82	42.17	46.48	6.882	87.004	-5.2837
