1	23775	5.714	16.71	45.26	43.322	47.398	6.4218	39.201	-6.4852
2	23939	5.7264	16.69	44.218	42.978	46.696	6.2699	42.029	-3.6568
3	24099	5.7171	16.684	45.329	43.348	47.423	6.4156	55.283	9.5969
4	24263	5.745	16.68	44.276	43.054	46.758	6.2668	42.402	-3.2837
5	24427	5.714	16.694	45.335	43.363	47.435	6.4094	51.749	6.063
6	24592	5.7202	16.702	44.281	43.032	46.767	6.2761	41.824	-3.8618
7	24756	5.7109	16.721	45.517	43.218	47.216	6.2637	38.812	-6.8736
8	24920	5.7202	16.741	44.409	43.062	46.863	6.3195	49.605	3.9187
9	25085	5.714	16.758	45.561	43.258	47.284	6.304	54.447	8.7607
10	25249	5.7388	16.778	44.45	43.099	46.915	6.3443	44.942	-0.74414
11	25413	5.7326	16.798	45.151	43.186	47.124	6.2916	52.185	6.4992
12	25573	5.7233	16.821	44.142	42.897	46.58	6.2327	52.149	6.4632
13	25737	5.7264	16.844	45.163	43.319	47.378	6.428	34.419	-11.268
14	25896	5.7295	16.873	44.165	42.953	46.641	6.2389	40.105	-5.5814
15	26061	5.7295	16.903	45.211	43.343	47.389	6.4218	44.913	-0.77256
16	26225	5.7233	16.936	44.179	42.972	46.653	6.2358	41.142	-4.5435
17	26389	5.7295	16.97	45.253	43.368	47.416	6.4249	32.389	-13.297
18	26554	5.6241	17.004	44.222	43.004	46.692	6.2575	52.418	6.732
19	26718	5.7388	17.044	45.279	43.393	47.437	6.4249	41.81	-3.8761
20	26882	5.7326	17.087	44.251	43.037	46.717	6.2544	48.262	2.5764
21	27042	5.7202	17.13	44.94	43.245	47.162	6.3505	65.863	20.177
22	27206	5.6954	17.175	45.026	42.955	46.632	6.2079	57.776	12.09
23	27370	5.7326	17.235	44.563	43.126	46.933	6.335	51.247	5.5612
24	27534	5.7326	17.288	45.675	43.279	47.254	6.2885	52.932	7.2459
25	27694	5.745	17.341	44.587	43.21	47.02	6.3722	48.077	2.3913
26	27858	5.7264	17.404	45.717	43.275	47.203	6.2668	37.647	-8.039
